ResponseId,treat1summ,treat2summ,Mention_Anti_Asian,Mention_Racism_Against_POC,Not_Surprised,Anger,Worry/Fear/Anxiety,Sadness,Inattentive,Unsure,Notes
R_12hZJXjeBP9a95g,,,,,,,,,,,
R_2E5gNIiKSvAgiDC,,"An asian woman was spat on and told to go back to where she came from. Asian people are experiencing racism and hatred for COVID-19. Along with black, hispanic and indigenous people, asians are experiencing day to day racism and hatred.",1,1,0,0,0,0,0,0,
R_VUpcq18FGlJKtu9,Unethical and must find root cause or persons behind hatred and find ways to reverse groupthink,,0,0,0,0,0,0,1,0,
R_3gLT4BKG9IAFRa5,"It’s about Asian Americans that claims being discriminated because of the pandemic Covid-19, they are being targeted from the stores, being refused for Uber rides and other stuffs.",,1,0,0,0,0,0,0,0,
R_3MRtmc36pZCDfs8,,,,,,,,,,,
R_DtRYas9pSZN44FP,,,,,,,,,,,
R_TqqHJKFWiNjr52V,,Discriminate against Asia in US are increased. People are acting against Asians. Covid is blamed to cause by Asian people.,1,0,0,0,0,0,0,0,
R_3M56h1FOCPbbaIx,,,,,,,,,,,
R_sT2vRavhJTRZCDL,,The article is about Asian hate and how an Asian woman who was grocery shopping was spat at and told to go back to her country. Not only Asians but many minority groups are facing hate crimes. ,1,1,0,0,0,0,0,0,
R_2s7jeM2s7kzt1ER,Lily and her grocery store. Something about equality. I think it was about that. ,,0,0,0,0,0,0,1,0,
R_10r5pbYSFjG9kux,Stop asian hate,,1,0,0,0,0,0,0,0,
R_2YXsyALX4CgjXyF,,"Due to Covid-19 there has been an increased surge of racism towards Asian-Americans. Asian  Americans have reported that this discrimination includes being spit on or coughed on, not being picked up by Uber or Lyft drivers or being asked to leave stores and more. An asian woman was spit on and told that she's the reason for covid  19 but she is not the only one facing increased racism. Almost all minorities experienced increase racism during this period.",1,1,0,0,0,0,0,0,
R_1OTEFW06slJ4nmB,racist attack on Asian Americans,,1,0,0,0,0,0,0,0,
R_2Qgl07COS9pJ34D,,,,,,,,,,,
R_2zPe745Mw8FRpgZ,,,,,,,,,,,
R_O8XuEESO5bZxLJT,asians are experiencing a rise of hate crimes ,,1,0,0,0,0,0,0,0,
R_3hxyYwf0JU16gb4,,Asian hate crimes have increased since the onset of COVID.  There is xenophobia against Asians.  Innocent Asian folks are being attacked.,1,0,0,0,0,0,0,0,
R_2f9EzvhxvhoRouE,Hate crimes against Asians are on 17% rise since the pandemic began in March 2020,,1,0,0,0,0,0,0,0,
R_24kmK5MdEUfljaq,,,,,,,,,,,
R_1gUTUnYflkzAkPc,,,,,,,,,,,
R_28IZGdocW2cqkQv,,....,0,0,0,0,0,0,1,0,
R_338eBG5XYsmh1rb,The article was about the rise in anti-asian sentiment; a statistic of 17% rise since March 2020 was stated.  COVID-19 was a factor in some instances of asian hate cited.,,1,0,0,0,0,0,0,0,
R_27U6raRtoCmkZ3G,,"There is a rising Asian Hate in the US. Specifically it is happening to Asian Americans thought of having been responsible to the spread of COVID - 19. However, there is an organization that is dedicated to supporting all races.",1,0,0,0,0,0,0,0,
R_2VxRi04UH819nb4,It's about behaviour of native people against immigrants. Asian people sometimes suffers from racism. There are protest against any kind of racism ,,1,0,0,0,0,0,0,0,
R_2UftmuXlu3oUv7l,,,,,,,,,,,
R_1pWFxphOWhEKWoV,,stop asian hate,1,0,0,0,0,0,0,0,
R_t01o3qDGWZ46NQR,"An Asian woman who was shopping was spat on due to the fact she was Asain and was blamed for bringing Covid 19 to the US. Asian hate crimes has become more common due to the pandemic. There needs to be more understanding and knowledge about the pandemic, and people coming together regardless of race.",,1,0,0,0,0,0,0,0,
R_2fdLf6m1jodq7F6,,Asian American racist people,1,0,0,0,0,0,0,0,
R_3EAOdCyM1l1LiQ6,"There has been a rise in xenophobia since the start of the COVID pandemic. Asian Americans have been experiencing more hate, racism, and discrimination. They're also getting blamed for COVID.",,1,0,0,0,0,0,0,0,
R_6ScWBCCrKWyS4y5,,,,,,,,,,,
R_8vkozrJjUT6MH9D,The pandemic has resulted in anti-Asian sentiment. Some Asian Americans have been coughed or spit at. The numbers of racist incidents against Asian Americans is increasing since the pandemic.,,1,0,0,0,0,0,0,0,
R_cYNsPePQCQP51XH,,,,,,,,,,,
R_31ASqBSCXo67rR5,,,,,,,,,,,
R_0D7IduZzRObdUAx,,There has been a rise in assaults towards Asian individuals since the start of the pandemic. Asians are facing more discrimination and violence. We as a community need to speak up against these injustices.  ,1,0,0,1,0,0,0,0,
R_ezYLaGyO6AlMRVf,Asian people have been targeted because of COVID. it is not a fair treatment. individuals should not be targeted. ,,1,0,0,1,0,0,0,0,
R_1H6HqY5EJbAeyse,,Asian hate is rising due to Covid. Asians especially Chinese face are being targeted as people believe they brought covid. They are being a victim of a hate crimes.,1,0,0,0,0,0,0,0,
R_PAFkgZEaT5XoQDL,,It talked about the rise in Asian American hate incidents since the beginning of the COVID pandemic.  It mentioned other groups that have experienced hate crimes and gave some statistics.  It ended with saying all communities of color need to work together.,1,1,0,0,0,0,0,0,
R_3lGFZHHL7Ep7VEk,,,,,,,,,,,
R_XSbu6upyazPGVnb,,,,,,,,,,,
R_323lXFC8B0HfGJW,Asian hate crime has increased during the pandemic.  17% of the Asian population has experienced some sort of racism against them.  It is important to advocate against such hate.,,1,0,0,0,0,0,0,0,
R_3R1lqNGA7BQ6i3T,,,,,,,,,,,
R_3Ebc3vNNBPjbLo0,hate crimes are increasing. americans are blaming asians for covid-19. it needs to stop.,,1,0,0,0,0,0,0,0,
R_Qj2ayweHtnPX94J,Asian Americans were being discriminated against for “bringing Covid-19 into the US.  Such discrimination includes being spat on and being told to leave stores.  We believe that such discrimination is unjust and we should stand up for each other.,,1,0,0,1,0,0,0,0,
R_qCTORLlhLFitCiR,,Asian hate is on the rise. Hate against other racial minorities are also on the rise. We need to unite to fight.,1,1,0,0,0,0,0,0,
R_1pu5Iynu3EyHTQi,,"There has been a substantial rise in hate crimes against the Asian community besides the Blacks, Indigenous and other races. The writer is requesting that all the minority communities stand up for each other. ",1,1,0,0,0,0,0,0,
R_2z61jA4kh5CKQtb,There has been an increase of hate crimes on Asians since COVID. Many Asians experienced day to day hate incidents. Many have reported such incidents.,,1,0,0,0,0,0,0,0,
R_2CWaaVlymR6uvlj,,"Since the start of the COVID-19 pandemic in March 2020, Asian Americans have faced increased racism. This has come in the form of physical assault like coughing and spitting, and verbal abuse like being told to leave the country or being asked to leave stores. Asian Americans who use ridesharing apps like Uber or Lyft are also being refused rides.",1,0,0,0,0,0,0,0,
R_1IR84TXgDii1A0f,,,,,,,,,,,
R_2TzYjXMwcjVWwyb,Hate against Asian,,,,,,,,,,
R_1mCUyL4hBQN3JAM,,,,,,,,,,,
R_eh2AdnLMSr8syWJ,,,,,,,,,,,
R_xmiQJoqK4nH4Xol,,"The article summarizes the rise in hate activities against the non-white population in the US, specifically Asians, over the last few years following the COVID-19 pandemic",1,1,0,0,0,0,0,0,
R_1l9SoW9pE0oh1YH,"Since the Covid 19 pandemic which started in Maech 2020, hate crimes against Asians have increased considerably. There is a 17% increase in crimes against them. They are discriminated against in their social lives.",,1,0,0,0,0,0,0,0,
R_2asKlGqEfqT5nrC,,,,,,,,,,,
R_2v2PSxrVElmDfHC,"Asian hate has increased since the start of the pandemic. Asians have been privy to hate at grocery stores, in Uber/Lyft, and more. An organization, Stop Asian Hate, is bringing awareness to the issue.",,1,0,0,0,0,0,0,0,
R_3HYYoKucIcPlKiA,"The article is about the Asian American community facing harsh criticism and racism. Due to the 2020 pandemic, many Asian Americans are receiving hate crimes. Despite them not being the cause of the virus, many Americans are directing their hate toward Asian Americans.",,1,0,0,0,0,0,0,0,
R_2wvqetcxmKQk5Wm,,Racism has always been around the US but 2020 pandemic brought out more of this hate especially against the Asian heritage. Asians were told to go back to their country.,1,0,1,0,0,0,0,0,
R_2tmmUkgUwi67FwS,,,,,,,,,,,
R_2SeQz4E0P3q0wSn,There was an Asian woman who was blammed for bringing Covid-19. Reports are made and stop being racist. Blah blah blah,,1,0,0,0,0,0,0,0,
R_33d2VbDd8J07fDI,,its about racism and im against racism cus i am asian,1,0,0,0,0,0,0,0,
R_9so2EMzejoZblVD,,Don’t remember ,0,0,0,0,0,0,1,0,
R_3lzCsz8P5HX07Ap,,,,,,,,,,,
R_W1yH3S9Gt3p2oQF,,stand up for your rights. don't let discriminations deter your life activates. ,0,0,0,0,0,0,1,0,
R_uwx9F1iatNPpiff,asian hate has increased since 2020. lily plans on addressing this. we all have to stand up and speak out against asian hate.,,1,0,0,0,0,0,0,0,
R_9GFXKrFUtyhGFgZ,,,,,,,,,,,
R_2dGU5TAXwitMNBv,,,,,,,,,,,
R_233tlmKIBl5DfCM,,Asian hate or racism. Blamed for bringing Corona Virus. Unlucky people.,1,0,0,0,0,0,0,0,
R_2uOmyX8ZSzOYwvr,,,,,,,,,,,
R_U9FxIHYcvpScdzP,,This article was about the discrimination that Asian Americans have faced during the last few years. It detailed how attacks against the Asian American community has increased significantly and that it is not only amongst one set of people but amongst all people of color. There needs to be something done about it. ,1,1,0,0,0,0,0,0,
R_2y48ZVPmKma0jjP,Becycd and I are going. Bar and grill for the next one and I don't want to go to the store and get a refund fccc sent from my head to the world. Bbiddy and I are going to be a little late but I don't know if I can get a refund for ,,0,0,0,0,0,0,1,0,
R_276YkC5UE5NEWL8,Hate crime against Asian community ,,1,0,0,0,0,0,0,0,
R_3MAn8LPWe2215eB,,,,,,,,,,,
R_XKRkOGuA7X7MUSZ,,"After the covid, the increase of Asian raciam happen everywhere all over the state. there's also an increase in other ethnic group.  We should be aware of what's going on in order to prevent if from happening in our our community",1,0,0,0,0,0,0,0,
R_1Gyu8QqeLsmq8QY,,,,,,,,,,,
R_1i5snCDnDlU0qEF,,There’s an increase in Asian hate. It was more when the pandemic happened. The victims that are mostly attacked are old Asians.,1,0,0,0,0,0,0,0,
R_3Off9k6yYAECnkP,,There has been an increase in Asian hate due to the covid19 pandemic. Asians were accused of bringing the disease into the country. Someone spat on someone in the grocery store and people have refused to ride Ubers etc.,1,0,0,0,0,0,0,0,
R_21A65FHorDV3cLZ,"Because of Covid pandemic, Asian people in the U.S. are getting the blame. They often get harassed or even beaten up to death and told to “go back where you come from.” Anti-Asian crime organizers need to come out stronger and forceful to stop such behaviors and violence.",,1,0,0,0,0,0,0,0,
R_2s4m5cKQoIOp3N2,,"The sentence is about the rise in hate crimes, specifically regarding Asian Americans following the pandemic, but makes mention of the statistics of other non white identifying Americans that have suffered as a result of discrimination since the beginning of the pandemic in 2020. 16% of Black Americans 12% of Latinos25% of Indigenous peoples I am Indian myself and not a result of the pandemic, but 9/11 and the adverse consequences that followed regarding stigma and discrimination in the middle eastern looking people. As I am not Muslim, and am not of born descent of a Muslim, but none the less I received death threats from other students at the time as I was in 5th grade for 9/11. ",1,1,0,0,0,0,0,0,
R_Xn88W6dPuerIxH3,,,,,,,,,,,
R_3PRK1NN1bHyXseX,Racism is a virus. Lots of Asians are being targeted wrongfully. This is because of their background and current events.,,1,0,0,0,0,0,0,0,
R_1H6Il09RNfCZB4h,,,,,,,,,,,
R_3qpqtFIaweOUlj4,,I don’t know what I would do to say I don’t want anything I just don’t know how I want anything I don’t know if it’s anything like I do I just don’t want anything I want nothing else to do I ,0,0,0,0,0,0,1,0,
R_22Yy4TRndIwFsiV,COVID-19 has resulted increasing Asian discrimination. Asian hate crimes were on the rise. This is not new and getting worse. ,,1,0,0,0,0,0,0,0,
R_3HLIVMj47kASY9f,,,,,,,,,,,
R_294YJd8lyh7iy5c,Asian American resident on the rise (17% since March 2020). Uber drivers refusing to pick up Asians. Asian American resident was spat at at a grocery store,,1,0,0,0,0,0,0,0,
R_1oAtJDFfDpdYZHZ,,,,,,,,,,,
R_UXdDIJPmCt8H0el,,,,,,,,,,,
R_1QcNXTKwBiHH51G,The article starts off with an anecdote of a New Jersey resident who is Asian. It describes their personal experience with racism since the start of the covid-19 pandemic in the United States. The article continues to state some statistics showing a rise in xenophobia toward Asian Americans.,,1,0,0,0,0,0,0,0,
R_OHlQnnhDCD8FUhH,,"Asian communities around the US have experienced an increase in discrimination due to the COVID-19 crisis. There are Americans that wrongfully believe that Asian-Americans living in the US are at fault for bringing COVID-19 to the country. The increase in discrimination is not limited to Asian communities, but also applies to other minorities of color.",1,1,0,0,0,0,0,0,
R_1mw8saMeUPRMGBg,,,,,,,,,,,
R_3JCvKOeZUFXfa4k,,About asin hates her and she just got a little nervous lol she said ,0,0,0,0,0,0,1,0,
R_1cSRRmkRJHXCStu,,,,,,,,,,,
R_2fAN6XLJc9ec6Bw,Asian people were suffering discrimination during the pandemic. Although the discrimination has long exists in America. The situation is worsen since the pandemic.,,1,0,0,0,0,0,0,0,
R_RkIZN38Jq3oLruF,Asians are victims of hate crimes. Many experience the discrimination. The virus is one of the reasons.,,1,0,0,0,0,0,0,0,
R_1eDDNh2qRufizZT,,,,,,,,,,,
R_YSlrxtsm52ZhlVn,,People a commiting acts of hate to Asians for the reason of us bringing COVID to the us. We have protests against this. We are trying to stop Asian hate crimes:,1,0,0,0,0,0,0,0,
R_1pSsFqNi7DIRzcK,,"Many asians who immigrated to the Us are experiencing hate. This is because of the COVID pandemic, which made people look towards asians as virus carriers. They are racist.",1,0,0,0,0,0,0,0,
R_1DUMzB6q43YAa8G,Asians are getting hated for Covid. Asians are being blamed for Covid. There's a lot of Asian hate crime going around. ,,1,0,0,0,0,0,0,0,
R_2dFGC2fxkNth7TW,,the sudden increase in asian hate that has sprung all around America. ,1,0,0,0,0,0,0,0,
R_2XaFscoKn0asupx,,,,,,,,,,,
R_24ueXoXiCRFVdPq,,,,,,,,,,,
R_0rJSoqbOEfmetcl,,,,,,,,,,,
R_31uCEnVMm6vsb6X,more case against Asian as a result of covid 19. We need to stop it and we need to stand up against it,,1,0,0,0,0,0,0,0,
R_3pbWpk8ZPH8fLWb,,,,,,,,,,,
R_YQuJbIobN63ToUp,,it is about racism which we should address them heavily!,0,0,0,0,0,0,0,0,
R_5Aohh5hjCC5dvR7,A lady is trying to stand up to Asian Hate. She's trying to bring awareness to the issues with Asian Americans. She's hoping that it will have a profound effect.,,1,0,0,0,0,0,0,0,
R_DD0n05r2U5YRck1,,Many of the Asian community we harassed and have been victims of hate crime during the Covid 19. A woman was told to go back to her country because she brought Covid to the US. ,1,0,0,0,0,0,0,0,
