ResponseId,treat1react,treat2react,Mention_Anti_Asian,Mention_Racism_Against_POC,Not_Surprised,Anger,Worry/Fear/Anxiety,Sadness,Inattentive,Unsure, Notes
R_2SeQz4E0P3q0wSn,They show percentages of racism. They showed what thr man said to the woman. Reports are made.,,0,0,0,0,0,0,0,0,
R_33d2VbDd8J07fDI,,its about racism and im against racism cus i am asian,0,0,0,0,0,0,0,0,
R_9so2EMzejoZblVD,,Don’t remember ,0,0,0,0,0,0,1,0,
R_3lzCsz8P5HX07Ap,,,,,,,,,,,
R_W1yH3S9Gt3p2oQF,,makes no sense that other minorities will hate asians. ,0,0,0,0,0,0,0,0,
R_uwx9F1iatNPpiff,Its rather sand and unfortunate.  ,,0,0,0,0,0,1,0,0,
R_9GFXKrFUtyhGFgZ,,,,,,,,,,,
R_2dGU5TAXwitMNBv,,,,,,,,,,,
R_233tlmKIBl5DfCM,,I felt sad. I felt bad. Fathomizing.,0,0,0,0,0,1,0,0,
R_2uOmyX8ZSzOYwvr,,,,,,,,,,,
R_U9FxIHYcvpScdzP,,I am not surprised as to how we've been treated because of the pandemic and the connotations associated with that. It is truly heartbreaking to hear what people have to go through and what they endure just because of their ethnicity. It isn't fair and more needs to be done to educate those who do act in these ways. ,0,0,1,0,0,1,0,0,
R_2y48ZVPmKma0jjP,Hawaii and the article I sent you a text. Feed the dogs and we can talk to me about it tomorrow I'm going to be a little . Harris county that is a good idea to get a refund for the next level of. Butt kthere I don't know what to do ,,0,0,0,0,0,0,1,0,
R_276YkC5UE5NEWL8,Very sad and disturbing to read about hate crime ,,0,0,0,0,0,1,0,0,
R_3MAn8LPWe2215eB,,,,,,,,,,,
R_XKRkOGuA7X7MUSZ,,"As an Asian American, i feel there's the sense of comradery that we all should come together to spread the awareness of this social injustice. I would not want any of this to happen to my own friends and family.  We are human, we should be treated as equal",0,0,0,0,0,0,0,0,
R_1Gyu8QqeLsmq8QY,,,,,,,,,,,
R_1i5snCDnDlU0qEF,,All lives matter including Asians. I hope people people would just be opened minded and accept different nationalities. We a are all made different.,0,0,0,0,0,0,0,0,
R_3Off9k6yYAECnkP,,"While I am glad we are making Asian hate increasingly aware, it is sad to see it happen. America is unfortunately still racist and it's not okay. I hope the future is a better place for everyone.",1,0,0,0,0,1,0,0,
R_21A65FHorDV3cLZ,"For us Asians, it’s very scary and terrifying to go out to public places. But we can’t let such fears control our daily lives. We need to stand up for ourselves and made our voice heard, loud and clear!",,1,0,0,0,1,0,0,0,
R_2s4m5cKQoIOp3N2,,"It is an unfortunate byproduct of racism that society has manifest destinied it’s way out of being accountable for the harm caused and the repair that needs to be made to rectify these harms. The indigenous American population as a consequence of capitalism and colonialism and white domination they will eventually cease to exist as part of America’s first crime against humanity. Then followed the capture of and  enslavement of black people. These inconsistencies  with our constitution on how we value and dignify life in this country is jarringly slated to the most powerful who overlook their transgressions and rationalize and diminish the lasting effects of a broken system built on distrust and exploitation. What comes next will either make or break this country. Sadly I am terrified and suspect in the next 5-10 years the United States will go beyond death threats to people like me and move on to actually committing murder. When I saw the rioters at Capitol Hill it was a group of non threatening looking white people that we on sight process as “good” and “wholesome” the indoctrination of these ideals has given way too much leniency and benefits of the doubt, where someone who is not white persists to be a threat to white Americans. Or to Qanon a deeply sad and also exploited group. I do not align my feelings towards Qanon with disgust, but with pity and hope of repair. These people were sold a lie stoked by government officials a lie built on fear mongering, an empty promise of protection and representation of a supposedly oppressed group of white people because their president didn’t win. Th psychology of how the media and the news and the truth become so conflated that eventually these systems and words don’t mean anything. This country owes its poorest and most vulnerable groups mental health services for how severely and recklessly the government has toyed with communities to garner attention to their single person driven power fueled capitalistic exploits. ",0,1,0,0,1,1,0,0,
R_Xn88W6dPuerIxH3,,,,,,,,,,,
R_3PRK1NN1bHyXseX,I am appalled at peoples' behavior and turning a blind eye. Nobody is better than anyone else. We should all be treated respectfully and equally.,,0,0,0,1,0,0,0,0,
R_1H6Il09RNfCZB4h,,,,,,,,,,,
R_3qpqtFIaweOUlj4,,It’s not like it’s because I want no like no girl no I like I just want my girl I want no no I like I want to say no because it’s not what I’m doing but I’m like ,0,0,0,0,0,0,1,0,
R_22Yy4TRndIwFsiV,This has been in the news for some time.  It is very worrisome. People seem to be quite one sided and uneducated. ,,0,0,1,0,1,0,0,0,
R_3HLIVMj47kASY9f,,,,,,,,,,,
R_294YJd8lyh7iy5c,Something needs to be done to reduce Asian American hate. Educate people about facts. Collective action needed,,1,0,0,0,0,0,0,0,
R_1oAtJDFfDpdYZHZ,,,,,,,,,,,
R_UXdDIJPmCt8H0el,,,,,,,,,,,
R_1QcNXTKwBiHH51G,"The pandemic has brought a lot of prejudice some people in the United States have been harboring to the surface. The discrimination that Asian Americans, especially East Asians, are now experiencing is disappointing. The government’s failure to address and properly contain the pandemic has had a negative impact on multiple groups of people who happen to not be part of the dominant (white) culture.",,1,0,0,0,0,0,0,0,
R_OHlQnnhDCD8FUhH,,"Discrimination is wrong regardless of who is being targeted. Hatred is contagious, and there’s no place for it when a country is trying to band together to deal with and recover from a pandemic. Everyone should treat others the way they expect to be treated themselves.",0,0,0,0,0,0,0,0,
R_1mw8saMeUPRMGBg,,,,,,,,,,,
R_3JCvKOeZUFXfa4k,,I don’t know if you are going or want something for dinner lol but you ,0,0,0,0,0,0,1,0,
R_1cSRRmkRJHXCStu,,,,,,,,,,,
R_2fAN6XLJc9ec6Bw,Although Asian people have fighting discrimination for a long time. It's enough yet. We need to united and stand out.,,1,0,0,0,0,0,0,0,
R_RkIZN38Jq3oLruF,It is very sad that Asians are victims of hate crimes. It is not fair. It is not right.,,1,0,0,0,0,1,0,0,
R_1eDDNh2qRufizZT,,,,,,,,,,,
R_YSlrxtsm52ZhlVn,,I was completely aware of this so I did not really have a reaction. Inniataly I was upset if these blatant comments. I believe that these people are not educated.,0,0,1,0,0,0,0,0,
R_1pSsFqNi7DIRzcK,,"I think this is very racist. People pay too much attention to black lives matter, but they turn a blind eye to all the other problems in the nation. Another problem is that the governers do not care about the pandemic. As an old saying goes, the problem is not a problem, but how you deal with it is. US citizens are blaming it on us while they are the ones spreading it.",0,0,0,1,0,0,0,0,
R_1DUMzB6q43YAa8G,It makes me angry. It's very unfortunate. This needs to stop,,0,0,0,1,0,0,0,0,
R_2dFGC2fxkNth7TW,,"I have read a lot of articles like this before, more so last year at the height of covid than right now and it makes me feel sad and angry.",0,0,1,1,0,1,0,0,
R_2XaFscoKn0asupx,,,,,,,,,,,
R_24ueXoXiCRFVdPq,,,,,,,,,,,
R_0rJSoqbOEfmetcl,,,,,,,,,,,
R_31uCEnVMm6vsb6X,"I like it, as it provides detailed info concerning asian hate, and we need to stand up and fight against this Asian hate",,1,0,0,0,0,0,0,0,
R_3pbWpk8ZPH8fLWb,,,,,,,,,,,
R_YQuJbIobN63ToUp,,it is a good article and worth to explore the issues,0,0,0,0,0,0,1,0,
R_5Aohh5hjCC5dvR7,It is mostly futile. The politicians just don't care enough until they feel they need fringe votes. The ones who offend will continue to disrespect.,,0,0,0,0,0,0,0,0,
R_DD0n05r2U5YRck1,,"I think people a stupid for picking on other who have no link to this types of situations. Covid doesn’t see any boarder, it’s a disease that has arrive and they best ways to get ride of it is doing our part. Helping in our community and staying safe is they only goal, no to pin point people or to hurt people who have nothing to do with starting a virus.",0,0,0,1,0,0,0,0,
R_2VmcIL1F3Qc0oQa,,,,,,,,,,,
R_OiYsIPOvBKTmqyt,I reacted as I feel a normal person would to this type of article. I felt disgusted at the act of hatred that was displayed towards the Asian American woman. I was inspired to take action to make sure that Asian Americans aren't being treated in this manner.,,1,0,0,0,0,0,0,0,
R_pbDED6PuDvBcVwd,Mad,,,,,,,,,,
R_2txSoVQpGX4BM0P,,I am very impress with the article,0,0,0,0,0,0,1,0,
R_1jH430D0wW8o9bH,,Shows how ignorant people can be. People need to learn their facts first before making an accused. Learn what the truth for what your fighting for.,0,0,0,0,0,0,0,0,
R_tYiOGkwD0siyt45,,,,,,,,,,,
R_2bJ1YMl683oKFCr,,I don't think that Asians cause this type of virus. This is a stereotype of the people in America. It is wrong for them to think that way. There could be other reason that cause this virus. From what I heard from the news that there were these two men presumingly white individuals died on a cruise ship to Japan. Somehow the virus began to spread on the ship after they died. The virus infected every passenger on the ship without knowing it. Once the passengers had left the ship and onto their next destination they carried along the virus eventually spreading the virus along the way. I believe that the two white male somehow contracted this virus from somewhere else like Africa. They could have intimatecy with black females in Africa and brought the germs to Asia traveling on a ship and out of nowhere blame it on the Asian people for causing this virus.,0,0,0,0,0,0,0,0,
R_PXuHFL0KpNQUcI9,I think there is truth in the matter. News media does not tell the whole story. Discrimination is all around.,,0,0,0,0,0,0,0,0,
R_Wvdvn4w4LaFEpX3,,"The article made me sad to think about how ignorant and narrow minded people can be, it also increase the level of anxiousness I have being an Asian, I'm hoping that this will level off as the pandemic wind down. ",0,0,0,0,1,1,0,0,
R_pEifdqFER7MU1od,"Known all my life.
As an elderly Asian I recall sentiments from WW2.
Racial differences are surfacing.",,0,0,1,0,0,0,0,0,
R_w4BiNRLkYHY929P,I've had my own attacks against myself for being responsible for covid-19.  I'm in agreement with this article for personal reasons.Why do Americans treat us in this manner.?,,0,0,0,0,0,0,0,0,
R_xo13eaQB8vR1mdr,,,,,,,,,,,
R_3p2L1fROUepfC4C,,I find this article important for Asian Americans to learn to stand up against discrimination ,0,0,0,0,0,0,0,0,
R_3M0hH5eIOAjf5CL,,,,,,,,,,,
R_u9wcAiLi544Wd4B,,I am appalled to see that crimes against Asians have increased significantly. I am curious as to why the article does not mention whom is responsible for the majority of crimes against Asians? Is the article assuming that whites are committing the majority of these crimes?,1,0,0,0,0,0,0,0,
R_3nf4tceLhCPRrQD,This article stirs up anger in me at the ignorance of society. I fear each day that people think these types of thoughts about me when they see me. I worry my children will encounter this type of hate in their lives because of the way they look.,,0,0,0,1,1,0,0,0,
R_2BtGHk2JeQiiS6K,,,,,,,,,,,
R_2Yfyc8vmCPkqjWd,,,,,,,,,,,
R_2xAfQ6ZHqfBCyfM,"I am not really surprised. Asians have been discriminated against, but keep it to themselves. ",,1,0,1,0,0,0,0,0,
R_3MEByT90Cn4Hh9c,"I feel really disgusted after reading about the increase in hate crimes against Asians. I’ve heard about it before and I don’t like it. It makes me sad to hear about it, and it needs to be stopped.",,1,0,1,0,0,1,0,0,
R_2SqmR8jcCUKBeBA,,"My reaction towards the article was a bit of a surprise, I felt like it was a bit targeted. I felt like it was targeted due to me saying my race. But other than that, I’ve already gone through this type of topic in the article and have experienced the racism. ",0,0,0,0,0,0,0,0,
R_r2ZD4PwdoWuqxb3,,It is unbelievable the amount of hate our country is experiencing. The social strides we’ve made in the right direction over the past couple of decades seem to be met with hate and segregation. Some decency and respect would really go a long way.,0,0,0,1,0,0,0,0,
R_qUAqcAmlOqUucVP,,,,,,,,,,,
R_1g1H59tBujQGbF9,New reports about Asian hate have become more prevalent in their communities.  It is important Asians to be more vocal and press for laws to be passed to hold crime maker accountable and punished.  Local enforcements have to devise plans to protect its Asian communities.,,1,0,0,0,0,0,0,0,
R_57nIQMYQPEaP6vv,,I am also an Asian American. I feel this to my bone. I worry about my children who is also Asian Americans. ,0,0,0,0,1,0,0,0,
R_2OT5v2V8F1tRY1k,,,,,,,,,,,
R_UxYWIlt2LBoiGAh,,I am Asian and surprised by the outrage. I was born and raised in Hawaii so the cultural differences may not be as great. I think it's terrifying to be thought of that way as I am an American too.,0,0,0,0,1,0,0,0,
R_3ez3FNSc2iw9sog,,,,,,,,,,,
R_1DXMW2KvoVPeluZ,,,,,,,,,,,
R_3m3HqXEAhpahpl1,Asian hate is hurting everyone. All lives matter. Race is a issue that affects everyone.,,1,0,0,0,0,0,0,0,
R_1nYIH843V5exI2I,,,,,,,,,,,
R_2pVPDssvyWS4bVR,"Like every situation, it not the first. But a few events that put pressure on others solely base on heritage. Very negative but it part life that peoples hold insecurity over others.",,0,0,1,0,0,0,0,0,
R_1eRYWRdJl45HY4E,,,,,,,,,,,
R_C4f4FzVsOga3htL,,"I am for it
stand up for each other
support",0,0,0,0,0,0,0,0,
R_3p0j3u7cHDpMl9w,This was only to be expected. The asian hate is something we've all heard of before and is inevitable. This is best stopped.,,1,0,1,0,0,0,0,0,
R_2XagiW4MWwa1fLL,"Being Asian American myself, I relate a lot to the article. It makes me sad that Asian Americans are viewed in this hateful way, and people are experiencing hate crimes because of it. It makes me upset that not many view Asian issues as meaningful or worthwhile as well.",,1,0,0,0,0,1,0,0,
R_6eQJO5BAGRe8YkV,,,,,,,,,,,
R_vPq3RuDab3aerex,,"As an Asian American it is so sad to see the hate against us. Every time I see an article about these it mad me a dry, sad, and scare all at the same time",1,0,0,1,1,1,0,0,
R_3emZSFcpPFBeLxa,I have seen other news articles about this. I wish people were more informed about the science. People who are racist will find any reason to be hateful.,,0,0,1,0,0,0,0,0,
